teams	1
264	309457	312544	D2 - Score++	D2 - Score++ (PacificU)	PacificU	USA
265	309458	312544	D2 - Panic--	D2 - Panic-- (PacificU)	PacificU	USA
266	309459	312544	D2 - Pacific Coders	D2 - Pacific Coders (PacificU)	PacificU	USA
267	309519	312544	D2 Algogriffins 2	D2 Algogriffins 2 (Reed)	Reed	USA
268	309563	312544	D2 4e6f204e616d65	D2 4e6f204e616d65 (UP)	UP	USA
269	309564	312544	D2 UP-TOWN FUNK	D2 UP-TOWN FUNK (UP)	UP	USA
270	309565	312544	D2 UP in the Air	D2 UP in the Air (UP)	UP	USA
271	309573	312544	D2 LC	D2 LC (Lewis & Clark)	Lewis & Clark	USA
274	309818	312544	D2-Beaver Orange	D2-Beaver Orange (OSU)	OSU	USA
272	309819	312544	D2-Beaver Black	D2-Beaver Black (OSU)	OSU	USA
273	309820	312544	D2-Team Sinisa	D2-Team Sinisa (OSU)	OSU	USA
551	306520	312545	D2 UNBC Stacked	D2 UNBC Stacked (University of Northern British Columbia )		CAN
552	306521	312545	D2 UNBC Forked	D2 UNBC Forked (University of Northern British Columbia )		CAN
553	307785	312545	D2 SwagOutOfBoundsException	D2 SwagOutOfBoundsException (UBCO)	UBCO	CAN
554	307786	312545	D2 ConjoinedTrianglesOfSuccess	D2 ConjoinedTrianglesOfSuccess (UBCO)	UBCO	CAN
555	308593	312545	D2 UVic Cyan	D2 UVic Cyan (University of Victoria)		CAN
556	308594	312545	D2 UVic Maroon	D2 UVic Maroon (University of Victoria)		CAN
557	308955	312545	D2 SFU Cardinal	D2 SFU Cardinal (SFU)	SFU	CAN
558	308956	312545	D2 SFU Ivory	D2 SFU Ivory (SFU)	SFU	CAN
559	309175	312545	D2COSCOC3	D2COSCOC3 (OC)	OC	CAN
560	309411	312545	D2 UBC^	D2 UBC^ (U British Columbia)	U British Columbia	CAN
561	309412	312545	D2 UBC&	D2 UBC& (U British Columbia)	U British Columbia	CAN
562	309413	312545	D2 UBC%	D2 UBC% (U British Columbia)	U British Columbia	CAN
563	309414	312545	D2 UBC@	D2 UBC@ (U British Columbia)	U British Columbia	CAN
351	308431	312546	D2 Cup Of Java	D2 Cup Of Java (PLU)	PLU	USA
352	308432	312546	D2 Swag Fault	D2 Swag Fault (PLU)	PLU	USA
353	308433	312546	D2 Lute-CCA	D2 Lute-CCA (PLU)	PLU	USA
354	308434	312546	D2 MLG_Programmers	D2 MLG_Programmers (PLU)	PLU	USA
355	308435	312546	D2 Lute++	D2 Lute++ (PLU)	PLU	USA
356	309298	312546	D2 UWT Gold Two	D2 UWT Gold Two (UW Tacoma)	UW Tacoma	USA
357	309449	312546	D2 WWU Beta	D2 WWU Beta (WWU)	WWU	USA
358	309606	312546	D2 Hack&&Code	D2 Hack&&Code (University of Puget Sound)	University of Puget Sound	USA
359	309607	312546	D2 //TODO: Team Name	D2 //TODO: Team Name (University of Puget Sound)	University of Puget Sound	USA
360	309608	312546	D2 Turtle Hermits	D2 Turtle Hermits (University of Puget Sound)	University of Puget Sound	USA
361	309609	312546	D2 Hack Hack Chop Chop	D2 Hack Hack Chop Chop (University of Puget Sound)	University of Puget Sound	USA
451	307818	312547	D2:Davis Blue	D2:Davis Blue (UC Davis)	UC Davis	USA
452	309601	312547	D2Tigers	D2Tigers (UOP)	UOP	USA
453	309700	312547	D2 Ursi	D2 Ursi (UC Berkeley)	UC Berkeley	USA
454	309832	312547	D2Tigers2	D2Tigers2 (UOP)	UOP	USA
455	309939	312547	D2 #breakitdown	D2 #breakitdown (Minerva Schools at KGI)	Minerva Schools at KGI	USA
456	309941	312547	D2 #rightproblem	D2 #rightproblem (Minerva Schools at KGI)	Minerva Schools at KGI	USA
