461,55,E,37,No
462,110,A,37,No
463,27,F,37,Yes
464,96,E,37,Yes
465,131,I,37,Yes
466,116,E,38,No
467,14,E,38,Yes
468,2,E,38,No
469,91,H,38,No
470,22,F,38,No
471,97,F,39,No
472,119,I,39,Yes
473,59,F,39,Yes
474,58,F,39,Yes
475,70,I,39,Yes
476,43,E,39,Yes
477,2,E,39,Yes
478,133,F,39,Yes
479,14,I,39,Yes
480,18,F,40,Yes
481,8,F,41,Yes
482,11,E,41,No
483,87,E,41,Yes
484,60,I,41,Yes
485,44,I,41,Yes
486,97,F,41,Yes
487,106,F,41,Yes
488,33,F,42,Yes
489,55,E,42,Yes
490,76,F,42,Yes
491,22,F,43,Yes
492,23,F,43,Yes
493,126,F,43,Yes
494,17,I,43,Yes
495,124,A,43,No
496,11,E,43,No
497,6,F,43,Yes
498,51,F,43,Yes
499,13,F,44,Yes
500,49,E,44,Yes
501,16,F,44,Yes
502,34,F,45,Yes
503,32,E,45,No
504,104,I,45,Yes
505,25,D,46,No
506,73,I,46,Yes
507,17,F,46,Yes
508,127,F,46,Yes
509,105,I,46,Yes
510,122,K,46,No
511,97,I,46,Yes
512,53,F,46,No
513,87,H,47,No
514,113,A,47,No
515,94,F,47,Yes
516,125,K,47,No
517,78,I,47,Yes
518,55,I,47,No
519,108,F,47,Yes
520,57,F,47,Yes
521,113,A,47,No
522,122,K,48,No
523,91,F,48,Yes
524,132,F,48,Yes
525,50,F,48,Yes
526,47,F,48,Yes
527,116,I,48,Yes
528,37,K,48,No
529,86,E,48,No
530,69,F,49,No
531,24,F,49,Yes
532,76,D,49,No
533,86,E,49,No
534,111,E,49,Yes
535,131,A,49,No
536,20,F,49,No
537,12,F,49,No
538,113,A,50,No
539,91,E,50,Yes
540,125,K,50,No
541,110,I,50,Yes
542,116,E,50,No
543,39,C,50,No
544,7,F,50,Yes
545,43,I,51,Yes
546,55,I,51,Yes
547,52,A,51,No
548,118,F,51,No
549,117,F,52,Yes
550,113,A,52,No
551,130,F,52,Yes
552,20,F,52,No
553,78,F,52,Yes
554,5,F,52,Yes
555,93,F,52,Yes
556,46,A,52,No
557,65,E,52,No
558,38,F,53,Yes
559,72,E,53,Yes
560,12,F,53,Yes
561,53,F,53,Yes
562,83,F,53,Yes
563,29,F,54,Yes
564,41,C,54,Yes
565,105,F,54,Yes
566,124,F,54,Yes
567,76,D,54,No
568,69,F,54,Yes
569,104,E,54,Yes
570,122,K,54,No
571,39,C,55,No
572,62,F,55,Yes
573,14,F,56,Yes
574,56,A,57,No
575,90,F,57,Yes
576,121,A,58,Yes
577,123,F,58,No
578,86,E,58,Yes
579,74,F,58,Yes
580,25,F,58,Yes
581,79,A,59,Yes
582,122,D,59,No
583,81,F,59,Yes
584,35,D,59,No
585,64,F,59,Yes
586,54,F,59,Yes
587,67,C,59,Yes
588,51,C,60,Yes
589,56,A,60,No
590,48,F,61,Yes
591,96,F,61,Yes
592,118,F,61,No
593,30,F,62,Yes
594,118,A,62,No
595,68,A,63,Yes
596,42,F,63,Yes
597,100,F,63,Yes
598,49,F,63,Yes
599,114,F,63,Yes
600,10,F,63,Yes
601,105,A,63,No
602,11,A,63,No
603,125,F,64,Yes
604,20,F,64,Yes
605,45,F,64,Yes
606,39,A,65,No
607,73,E,65,No
608,95,F,65,Yes
609,123,F,65,Yes
610,92,F,65,Yes
611,103,F,66,Yes
612,58,D,66,No
613,129,F,66,Yes
614,18,K,66,No
615,122,D,66,No
616,28,F,67,No
617,22,C,67,Yes
618,21,F,67,Yes
619,11,E,67,Yes
620,80,I,67,Yes
621,59,A,67,No
622,31,F,68,No
623,73,E,68,No
624,113,A,68,No
625,131,F,68,No
626,66,C,68,Yes
627,111,F,68,Yes
628,116,F,70,No
629,25,D,70,No
630,35,D,70,Yes
631,67,A,71,Yes
632,46,C,71,Yes
633,76,D,71,No
634,25,D,72,No
635,77,D,72,No
636,77,D,72,No
637,3,F,72,Yes
638,116,E,73,No
639,128,F,73,Yes
640,76,D,73,No
641,80,F,73,No
642,47,D,73,No
643,60,E,73,Yes
644,102,F,74,Yes
645,40,F,74,No
646,116,F,74,No
647,32,I,74,Yes
648,122,D,75,No
649,131,F,75,Yes
650,58,D,75,No
651,116,F,75,No
652,65,E,75,Yes
653,91,A,75,No
654,56,I,77,Yes
655,72,I,77,Yes
656,26,F,77,Yes
657,36,G,77,Yes
658,78,C,77,No
659,91,A,77,No
660,9,F,77,Yes
661,59,A,77,No
662,49,I,78,Yes
663,99,F,78,Yes
664,118,F,79,Yes
665,73,F,79,No
666,121,C,79,No
667,36,E,79,Yes
668,44,F,80,Yes
669,116,F,80,Yes
670,128,A,80,No
671,47,K,81,No
672,52,K,81,No
673,68,D,81,Yes
674,38,C,81,No
675,73,F,81,No
676,109,D,82,Yes
677,52,K,82,Yes
678,31,F,82,No
679,78,C,82,Yes
680,18,D,82,No
681,74,A,82,No
682,76,A,83,No
683,47,K,83,No
684,55,F,83,Yes
685,82,F,83,Yes
686,38,C,83,No
687,4,F,83,Yes
688,126,C,83,Yes
689,119,F,84,Yes
690,46,A,84,No
691,32,E,84,No
692,114,A,84,No
693,47,D,85,No
694,122,D,85,Yes
695,40,F,85,Yes
696,128,I,85,Yes
697,80,F,86,No
698,51,L,86,Yes
699,116,E,86,No
700,46,A,86,No
701,65,I,87,Yes
702,87,F,87,Yes
703,115,F,87,No
704,67,D,88,Yes
705,32,E,89,No
706,70,F,89,No
707,59,L,89,No
708,2,K,89,No
709,22,D,89,No
710,37,K,90,No
711,18,D,90,No
712,80,F,90,No
713,116,E,90,Yes
714,59,L,90,No
715,41,A,91,Yes
716,121,C,91,Yes
717,89,F,91,Yes
718,8,C,91,Yes
719,56,E,91,No
720,97,C,92,Yes
721,101,F,92,No
722,125,C,92,No
723,118,A,92,No
724,11,A,92,No
725,101,F,93,Yes
726,79,C,93,Yes
727,18,D,93,No
728,80,F,94,No
729,115,C,94,Yes
730,2,F,94,Yes
731,24,C,95,Yes
732,37,K,95,No
733,59,L,95,No
734,70,F,96,Yes
735,122,F,96,No
736,56,E,96,No
737,125,C,97,Yes
738,77,D,97,No
739,122,F,97,Yes
740,133,C,97,Yes
741,113,F,98,No
742,80,F,98,Yes
743,11,F,98,No
744,76,A,98,No
745,73,E,99,No
746,18,D,99,Yes
747,73,E,99,No
748,113,F,99,Yes
749,126,A,100,No
750,56,E,100,No
751,118,A,100,No
752,14,C,100,No
753,68,C,100,Yes
754,42,C,100,No
755,67,K,100,No
756,71,C,101,Yes
757,23,C,101,Yes
758,86,F,101,Yes
759,73,F,101,Yes
760,120,C,101,Yes
761,11,F,102,Yes
762,56,E,102,No
763,100,C,102,Yes
764,77,F,102,Yes
765,14,C,102,Yes
766,13,C,103,Yes
767,73,E,103,Yes
768,107,A,103,Yes
769,122,K,104,No
770,94,C,104,No
771,57,C,104,No
772,98,F,105,Yes
773,54,A,105,No
774,118,D,105,No
775,105,A,106,No
776,127,C,106,Yes
777,46,D,106,No
778,28,F,106,No
779,56,E,107,No
780,72,C,107,No
781,115,F,107,No
782,32,E,107,No
783,40,C,107,No
784,56,E,107,Yes
785,33,C,108,No
786,38,C,108,Yes
787,22,A,108,No
788,42,C,108,Yes
789,120,F,108,Yes
790,124,C,109,No
791,111,C,109,Yes
792,53,C,110,Yes
793,132,A,110,No
794,26,C,111,Yes
795,52,C,111,Yes
796,76,A,112,No
797,32,E,112,No
798,36,I,112,Yes
799,79,D,113,Yes
800,39,C,114,Yes
801,24,H,114,No
802,22,A,114,Yes
803,131,A,115,No
804,46,A,115,No
805,109,C,115,Yes
806,126,A,116,No
807,46,A,116,No
808,85,F,116,No
809,33,C,117,Yes
810,90,A,117,No
811,18,C,117,Yes
812,88,A,118,No
813,105,A,118,No
814,124,C,118,Yes
815,46,D,119,Yes
816,58,C,119,No
817,125,A,119,No
818,93,A,119,No
819,35,C,120,No
820,47,D,120,No
821,37,C,120,Yes
822,49,A,120,No
823,115,F,121,Yes
824,19,F,121,No
825,121,L,121,No
826,67,K,121,Yes
827,37,L,121,No
828,132,A,122,No
829,35,C,122,Yes
830,58,C,122,No
831,23,A,123,No
832,59,C,123,No
833,76,A,123,No
834,48,A,123,No
835,130,C,123,No
836,117,D,124,No
837,45,C,124,Yes
838,107,C,124,No
839,50,A,124,No
840,87,C,124,Yes
841,108,C,124,Yes
842,59,L,124,Yes
843,68,L,125,No
844,59,C,125,Yes
845,47,D,125,No
846,74,A,125,No
847,121,G,125,Yes
848,61,C,125,Yes
849,71,B,125,No
850,47,D,126,No
851,85,F,126,No
852,8,A,126,No
853,61,A,126,Yes
854,96,C,126,Yes
855,67,L,126,No
856,93,A,127,No
857,52,A,127,No
858,116,K,127,No
859,70,A,128,No
860,93,A,129,No
861,8,A,129,No
862,31,F,129,Yes
863,74,A,129,No
864,57,C,129,No
865,121,L,129,No
866,117,D,130,No
867,58,C,130,Yes
868,37,L,130,No
869,19,F,131,Yes
870,25,C,131,Yes
871,42,A,131,No
872,54,A,131,No
873,93,A,132,No
874,76,A,132,No
875,99,A,132,Yes
876,74,G,132,Yes
877,121,L,132,No
878,64,A,132,No
879,88,F,133,Yes
880,71,B,133,No
881,69,A,133,No
882,123,A,133,No
883,54,A,133,No
884,114,A,133,No
885,90,A,134,No
886,70,A,134,No
887,12,C,136,Yes
888,68,L,136,No
889,105,A,136,No
890,62,C,136,Yes
891,117,D,136,No
892,67,L,136,No
893,132,C,137,No
894,6,C,137,Yes
895,107,C,137,Yes
896,123,A,137,No
897,111,A,137,No
898,37,L,137,Yes
899,41,B,137,No
900,115,G,138,Yes
901,23,A,139,Yes
902,60,F,139,Yes
903,78,A,139,No
904,85,F,140,No
905,17,B,141,No
906,121,L,142,Yes
907,9,A,142,No
908,123,A,143,No
909,27,C,143,Yes
910,93,A,143,No
911,47,D,143,Yes
912,118,C,143,Yes
913,94,D,144,No
914,79,L,144,No
915,69,C,144,No
916,17,B,144,No
917,109,A,145,No
918,131,C,145,No
919,97,A,145,No
920,7,C,145,No
921,132,C,145,No
922,118,A,146,No
923,68,L,146,Yes
924,97,A,146,No
925,32,F,146,No
926,71,B,146,No
927,7,C,146,Yes
928,83,A,147,No
929,48,A,147,No
930,39,L,147,No
931,47,C,147,No
932,90,A,147,No
933,104,A,147,No
934,33,A,147,No
935,9,A,148,No
936,105,A,148,No
937,64,C,148,Yes
938,99,C,148,Yes
939,93,A,149,No
940,97,A,149,No
941,46,A,149,No
942,59,G,149,Yes
943,97,A,150,No
944,131,C,150,No
945,112,I,150,No
946,74,C,150,No
947,18,A,150,No
948,46,B,150,No
949,26,A,150,No
950,85,F,151,Yes
951,16,C,151,No
952,8,A,151,No
953,69,C,151,No
954,105,C,152,No
955,10,A,152,No
956,122,C,152,Yes
957,32,F,152,No
958,70,C,152,No
959,19,C,153,No
960,130,C,153,No
961,97,A,153,No
962,82,C,153,No
963,105,A,153,No
964,10,A,154,No
965,110,F,154,No
966,47,C,154,No
967,67,L,154,Yes
968,9,A,155,No
969,105,C,155,Yes
970,117,D,155,No
971,131,C,155,Yes
972,118,A,155,No
973,110,F,156,No
974,117,D,156,No
975,11,C,156,No
976,105,A,156,No
977,97,A,157,No
978,112,I,157,No
979,46,A,157,No
980,32,F,157,No
981,82,C,157,Yes
982,17,B,157,No
983,27,A,157,No
984,5,C,157,No
985,40,A,158,No
986,16,C,158,No
987,117,D,158,No
988,5,C,158,No
989,33,A,158,No
990,123,A,159,No
991,100,A,159,No
992,100,A,159,No
993,38,A,160,No
994,28,L,160,No
995,46,A,160,No
996,81,C,160,No
997,130,C,160,No
998,51,A,160,No
999,64,A,160,No
1000,120,A,161,No
1001,100,A,161,No
1002,41,B,161,No
1003,105,A,161,Yes
1004,25,D,162,No
1005,47,C,162,Yes
1006,109,A,162,No
1007,91,A,162,No
1008,77,C,163,No
1009,14,A,163,No
1010,32,F,163,No
1011,23,D,163,No
1012,29,C,163,No
1013,59,A,163,No
1014,125,D,163,No
1015,123,C,164,No
1016,79,L,164,Yes
1017,132,A,165,No
1018,114,D,165,No
1019,112,I,165,No
1020,113,C,165,No
1021,109,A,165,No
1022,130,C,165,No
1023,11,C,166,No
1024,77,C,167,Yes
1025,117,D,167,No
1026,2,C,167,No
1027,103,C,167,No
1028,70,C,167,No
1029,39,L,167,No
1030,25,K,167,No
1031,94,C,168,No
1033,96,D,168,No
1034,69,A,168,No
1035,133,A,168,No
1036,41,K,168,Yes
1037,132,A,168,No
1038,100,D,169,Yes
1039,129,C,169,Yes
1040,97,A,169,No
1041,22,D,169,No
1042,58,D,169,No
1043,125,A,170,No
1044,110,F,170,Yes
1045,51,A,170,No
1046,23,D,171,No
1047,19,C,171,No
1048,61,L,171,No
1049,32,E,171,Yes
1050,10,A,172,No
1051,117,D,172,No
1052,130,C,172,Yes
1053,45,A,172,No
1054,123,C,172,Yes
1055,10,A,173,No
1056,31,C,173,No
1057,81,C,173,Yes
1058,38,A,173,No
1059,28,F,173,No
1060,50,C,173,No
1061,96,D,173,No
1062,25,K,173,No
1063,31,C,174,Yes
1064,104,A,174,No
1065,49,A,174,No
1066,25,K,174,No
1067,28,F,175,Yes
1068,25,D,175,No
1069,71,L,175,No
1070,114,A,175,No
1071,23,D,175,No
1072,76,C,175,No
1073,25,D,175,No
1074,65,C,176,No
1075,35,A,176,No
1076,87,A,176,No
1077,37,A,176,No
1078,25,D,176,No
1079,4,C,176,Yes
1080,122,A,177,No
1081,70,A,177,No
1082,74,A,177,No
1083,80,C,178,No
1084,78,A,178,Yes
1085,133,A,178,No
1086,10,A,178,No
1087,76,C,178,No
1088,16,C,178,Yes
1089,25,K,178,No
1090,33,A,178,No
1091,100,A,178,No
1092,5,C,179,No
1093,80,C,179,No
1094,56,F,179,Yes
1095,91,A,179,No
1096,102,C,179,No
1097,70,C,179,No
1098,17,L,179,No
1099,58,D,179,Yes
1100,74,A,179,No
1101,5,C,179,Yes
1102,20,C,180,Yes
1103,29,C,180,No
1104,122,A,180,No
1105,103,C,180,Yes
1106,22,D,180,No
1107,97,A,181,No
1108,89,C,182,No
1109,25,D,182,Yes
1110,111,K,182,Yes
1111,102,D,182,No
1112,37,A,182,No
1113,118,A,182,Yes
1114,25,D,183,Yes
1115,9,C,184,No
1116,22,D,184,No
1117,48,A,184,No
1118,83,A,184,No
1119,102,C,184,Yes
1120,74,A,185,No
1121,38,A,185,No
1122,85,C,185,No
1123,9,C,185,No
1124,59,K,185,Yes
1125,50,C,186,No
1126,61,L,186,Yes
1127,126,A,186,Yes
1128,104,C,186,No
1129,9,C,186,No
1130,103,K,186,No
1131,33,A,187,Yes
1132,102,D,187,No
1133,101,K,187,No
1134,120,A,187,No
1135,132,C,187,Yes
1136,114,D,188,No
1137,41,D,188,No
1138,51,A,188,Yes
1139,116,C,189,No
1140,26,A,189,No
1141,128,A,189,No
1142,109,A,189,No
1143,18,A,189,No
1144,89,C,189,Yes
1145,132,A,189,No
1146,114,D,189,No
1147,109,A,190,No
1148,9,C,190,No
1149,88,A,190,No
1150,116,C,191,No
1151,3,C,191,No
1152,88,A,191,No
1153,116,C,191,No
1154,37,A,191,No
1155,107,D,191,Yes
1156,131,A,192,No
1157,40,D,193,No
1158,57,C,193,No
1159,22,L,193,Yes
1160,102,D,193,No
1161,41,D,193,No
1162,94,C,193,Yes
1163,49,A,194,No
1164,124,A,194,No
1165,35,K,194,No
1166,13,G,194,No
1167,55,C,194,No
1168,115,L,195,Yes
1169,39,A,195,No
1170,46,L,195,No
1171,113,C,195,Yes
1172,74,L,195,No
1173,116,C,195,No
1174,108,D,196,No
1175,117,D,196,No
1176,61,D,196,No
1177,14,A,197,No
1178,124,A,197,No
1179,48,C,198,Yes
1180,131,A,198,No
1181,116,C,198,Yes
1182,132,A,199,No
1183,10,A,199,No
1184,95,C,199,Yes
1185,50,A,199,No
1186,101,C,200,No
1187,35,A,200,No
1188,114,D,200,No
1189,67,B,200,No
1190,39,A,200,No
1191,36,B,200,No
1192,121,K,201,Yes
1193,74,A,201,Yes
1194,39,A,201,No
1195,71,L,201,Yes
1196,37,K,202,No
1197,102,D,202,No
1198,28,L,202,No
1199,132,A,203,No
1200,52,B,203,No
1201,125,A,203,No
1202,97,A,203,No
1203,131,A,203,No
1204,57,C,203,Yes
1205,115,D,203,No
1206,50,A,204,Yes
1207,66,L,204,No
1208,17,B,204,Yes
1209,97,A,205,No
1210,13,G,205,Yes
1211,97,A,205,No
1212,11,C,205,No
1213,52,B,205,No
1214,97,A,205,No
1215,83,D,205,No
1216,35,K,205,Yes
1217,8,L,206,Yes
1218,109,A,206,No
1219,56,C,206,Yes
1220,125,D,206,Yes
1221,119,C,206,No
1222,38,A,206,No
1223,94,A,206,No
1224,41,D,207,Yes
1225,74,C,207,No
1226,9,C,207,Yes
1227,8,A,207,No
1228,101,K,207,Yes
1229,121,D,208,Yes
1230,80,C,208,No
1231,102,D,208,No
1232,97,A,209,No
1233,29,C,209,Yes
1234,83,D,209,Yes
1235,39,D,209,Yes
1236,120,A,209,No
1237,132,A,210,No
1238,85,H,210,No
1239,21,C,210,No
1240,35,A,210,No
1241,54,C,211,Yes
1242,122,B,211,No
1243,76,A,211,No
1244,78,H,211,No
1245,3,C,212,No
1246,26,A,212,No
1247,66,A,212,Yes
1248,109,A,212,No
1249,35,A,213,Yes
1250,97,A,213,No
1251,104,C,214,No
1252,103,A,214,No
1253,128,A,214,No
1254,37,A,214,No
1255,122,A,214,No
1256,50,C,215,No
1257,102,D,215,No
1258,97,A,215,No
1259,96,D,215,No
1260,27,A,215,No
1261,76,A,215,No
1262,102,D,216,No
1263,26,A,216,No
1264,52,B,216,Yes
1265,74,L,216,No
1266,43,F,216,Yes
1267,38,A,216,No
1268,128,D,217,No
1269,124,A,217,Yes
1270,125,A,217,No
1271,104,A,217,No
1272,100,L,217,No
1273,102,D,217,No
1274,126,L,217,No
1275,117,D,218,No
1276,21,C,218,No
1277,120,A,218,No
1278,102,D,218,No
1279,74,C,219,No
1280,46,L,219,No
1281,48,A,219,No
1282,122,B,219,Yes
1283,71,A,219,No
1284,67,B,219,Yes
1285,87,A,220,No
1286,122,A,220,No
1287,102,D,220,No
1288,97,A,220,No
1289,78,D,220,No
1290,4,A,220,No
1291,101,C,220,Yes
1292,74,C,220,No
1293,69,C,221,No
1294,25,A,221,No
1295,127,K,221,No
1296,79,G,221,Yes
1297,46,L,221,No
1298,3,C,222,No
1299,52,L,222,No
1300,69,C,222,Yes
1301,46,L,223,No
1302,110,C,223,No
1303,37,G,223,No
1304,11,K,223,No
1305,106,C,223,No
1306,59,B,224,No
1307,110,C,224,No
1308,50,C,224,No
1309,51,G,224,No
1310,113,D,224,No
1311,109,G,225,Yes
1312,127,K,225,No
1313,88,A,225,No
1314,74,L,225,Yes
1315,97,A,226,No
1316,83,C,226,No
1317,45,A,226,No
1318,12,K,226,No
1319,32,F,226,No
1320,120,A,226,No
1321,106,C,227,No
1322,85,C,227,No
1323,97,A,227,No
1324,41,L,227,No
1325,12,K,227,No
1326,26,D,227,No
1327,37,A,227,No
1328,106,C,228,Yes
1329,91,A,228,No
1330,21,C,228,Yes
1331,40,C,228,No
1332,69,A,228,No
1333,125,A,228,No
1334,119,C,228,No
1335,20,A,229,No
1336,113,D,229,No
1337,99,D,229,No
1338,126,L,229,No
1339,25,A,229,No
1340,116,K,229,No
1341,127,K,229,No
1342,39,L,230,No
1343,83,C,230,Yes
1344,131,A,230,No
1345,124,D,230,No
1346,104,F,230,No
1347,116,K,230,No
1348,125,A,230,No
1349,104,F,230,No
1350,58,A,230,No
1351,18,A,231,No
1352,97,A,231,No
1353,38,A,231,Yes
1354,25,A,231,No
1355,79,K,231,No
1356,7,A,231,No
1357,46,L,231,No
1358,71,B,231,No
1359,37,G,231,Yes
1360,12,K,232,No
1361,55,C,232,Yes
1362,102,D,232,No
1363,25,A,232,No
1364,27,A,232,No
1365,124,D,233,No
1366,127,K,233,No
1367,104,F,233,No
1368,97,A,233,No
1369,122,A,233,No
1370,99,D,233,No
1371,87,A,233,No
1372,113,D,233,No
1373,100,L,233,No
1374,79,K,233,Yes
1375,119,C,234,Yes
1376,24,A,234,No
1377,56,A,234,No
1378,25,A,235,No
1379,132,A,235,No
1380,5,A,235,No
1381,6,A,235,No
1382,16,D,235,No
1383,97,A,235,No
1384,25,A,235,No
1385,46,L,235,No
1386,9,A,235,No
1387,122,A,236,No
1388,120,A,236,No
1389,122,A,236,No
1390,24,H,236,No
1391,9,A,236,No
1392,51,G,236,Yes
1393,59,B,236,Yes
1394,18,A,236,No
1395,69,A,237,No
1396,133,A,237,No
1397,131,A,237,No
1398,99,D,237,Yes
1399,125,A,237,No
1400,131,A,237,No
1401,132,A,237,No
1402,97,A,238,No
1403,37,A,238,No
1404,40,A,238,No
1405,90,A,238,No
1406,76,A,238,No
1407,115,D,238,No
1408,5,A,238,No
1409,27,A,238,No
1410,26,A,238,No
1411,26,A,239,No
1412,86,C,239,No
1413,111,L,239,Yes
1414,26,A,239,No
1415,10,A,239,No
1416,97,A,239,No
1417,122,A,239,No
1418,55,A,239,No
1419,86,C,239,Yes
1420,52,L,239,Yes
1421,26,A,239,No
1422,10,A,240,No
1423,97,A,240,No
1424,10,A,240,No
1425,14,A,240,No
1426,110,C,240,No
